record_kind,seed,family,clock_scheme,case,source_file,source_link,source_sha256,current_run_status,saved,example_file,example_link,ifcn_sha256,candidate_sha256,qca_sha256,width,height,area_tiles,qca_cells,drc_status,source_logic_status,source_vectors_checked,mapping_status,physical_status,physical_model,physical_coverage,physical_vectors,possible_vectors,hold_cycles,samples_per_cycle,passes,checked_tail_cycles,polarization_threshold,hold_samples_checked,initiation_interval_epochs,provenance,current_mapper_qca_identity,evidence_location,evidence_sha256,failure_reason,selection_note,current_run_evidence_location,current_run_evidence_sha256,physical_evidence_location,physical_evidence_sha256,pre_encoding_ifcn_sha256
main_run,,irregular,irregular,TOY__paper_2ddwave_carry_demo,tests/benchmarks_f/TOY/paper_2ddwave_carry_demo.v,../tests/benchmarks_f/TOY/paper_2ddwave_carry_demo.v,6ca095f8078db5c78fe54863b447481defad26aad1b8d9f061f0d0d2d0a3c8d3,validated,True,examples/irregular/TOY/paper_2ddwave_carry_demo.ifcn,../examples/irregular/TOY/paper_2ddwave_carry_demo.ifcn,95c6984770550e7b243308ddfa2db3fc1f2b562642548070fddbae43e8fdb7db,8e7bfd9a274a24e504f81bc21b72f4032090e599d99904e97d06a6fc05b38d99,c671d8e99be73d0a99d8d159144e581aea5c07bf95f1d3489cd9433a6c14175c,5,7,35,164,passed,equivalent,8,passed,passed_exhaustive,Bistable,exhaustive,8,8,8,128,2,3,0.5,3120,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__paper_2ddwave_carry_demo/candidate_000017/audit.json,c8ee8f92214a91ff769ac3218795fc86cd234cf79fcef49432b61d00e9cc471b,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,39fecbbd581c4c91c4e7ef185b20164bc20d1bed0bd20173fad1f577ff80819f
main_run,,irregular,irregular,TOY__paper_2ddwave_crossing_demo,tests/benchmarks_f/TOY/paper_2ddwave_crossing_demo.v,../tests/benchmarks_f/TOY/paper_2ddwave_crossing_demo.v,d471dfe2cfa54e7db65277d0e1a4f0b5f0a5f9e4d0db19ae1a81f431fc669e18,validated,True,examples/irregular/TOY/paper_2ddwave_crossing_demo.ifcn,../examples/irregular/TOY/paper_2ddwave_crossing_demo.ifcn,0864f946890ef8697ab11ba760a65bbf98d177e566c3961d0a5fd2a3c9280e9c,23edd34e8293099e4fa359af98a1bb002e6e7d74fe86d8ded22b1da0c4c95c08,2bcd95e5e0730230c1667dd190b9d994a952f4bb10b878428b79a6ee4ffb9fa2,2,3,6,28,passed,equivalent,8,passed,passed_exhaustive,Bistable,exhaustive,8,8,8,128,2,3,0.5,3120,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__paper_2ddwave_crossing_demo/candidate_000017/audit.json,c690335d33a17e807215be9cca28e40f7c9587570135cc62534b8c9340f83082,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,85ac1adc23dacb6c0f17c7ec5fba9facdfed33e53bfeda1748c72c0f894def52
main_run,,irregular,irregular,TOY__paper_2ddwave_xor_demo,tests/benchmarks_f/TOY/paper_2ddwave_xor_demo.v,../tests/benchmarks_f/TOY/paper_2ddwave_xor_demo.v,bcb7240baad4c23bfb91d93824e44ff1417d65cabe9e51bb30827a03690eeec6,validated,True,examples/irregular/TOY/paper_2ddwave_xor_demo.ifcn,../examples/irregular/TOY/paper_2ddwave_xor_demo.ifcn,45cedb14934659626e87d6ba829562b6432ff386bfe59c4105c0331b4e5478b8,bd34f4196e72ad73b37895b4a040dabcc4a8ad7242a93cd5517443c6ad7ef602,edae47f7ca1a939b61ad4fc5602c98e9848c7bbcc92306be01d166d4caad5446,3,4,12,80,passed,equivalent,4,passed,passed_exhaustive,Bistable,exhaustive,4,4,8,128,2,3,0.5,1560,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__paper_2ddwave_xor_demo/candidate_000026/audit.json,c9f5a54b8e955572cd306912a4e8cfd6200f25b96a3c08dab71adfc330c40761,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,212309868fb8b9d51de1cf0bb17d1632b476933259d3c7dec4dd01ba3b87c147
main_run,,irregular,irregular,TOY__par_check,tests/benchmarks_f/TOY/par_check.v,../tests/benchmarks_f/TOY/par_check.v,7d7e761c65310c266ccaa41806fdb781e68d9ed6e962cd92c35efd0a05aa252c,validated,True,examples/irregular/TOY/par_check.ifcn,../examples/irregular/TOY/par_check.ifcn,4a87bd9a5edb728e5809ec458bcab8d7b6113bd0d47640e5413a4a634e4410f9,e9338eea93e5340671d5def1b39b6d547b06fbb16d6f381fae863c970bff2fc4,bdab8ebbdc455decf7f72517c1d8136fed0dac390ee91b78d42bc49d42ff71f7,7,19,133,561,passed,equivalent,16,passed,passed_exhaustive,Bistable,exhaustive,16,16,8,128,2,3,0.5,6240,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__par_check/candidate_000008/audit.json,686cd55b24d9a1d494857bdaa90c217e8b656c8278bf0e6c271be1454e31d876,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,ab987fd43934afe36a6bf5b2d9dd39b2dc57486293bb8cbe62afe31a26879d79
main_run,,irregular,irregular,TOY__par_gen,tests/benchmarks_f/TOY/par_gen.v,../tests/benchmarks_f/TOY/par_gen.v,9b345754736a4fff843aee1499631f401cd5fe39214c7e649343a880eb028762,validated,True,examples/irregular/TOY/par_gen.ifcn,../examples/irregular/TOY/par_gen.ifcn,8716453f999382672f9bfb08a410860b81dc7db6e55ad02e8398035290617d1b,74cbb83e36c64cbcef81dba05f43a0b64976cca084806b76741803f4badf8b37,2f30bca71fffb3a915878b808b010f595f8bde48f96b4f0c6c9a7bd6638e7833,8,14,112,418,passed,equivalent,8,passed,passed_exhaustive,Bistable,exhaustive,8,8,8,128,2,3,0.5,3120,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__par_gen/candidate_000011/audit.json,6e629b3891c16ecc8755347088ffe2a38bb4c9db0f27a7ac13bbbe3e9c9d0100,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,e06c2c50c5f13619884f234e78ae573177c169b02ea2bff3cdd30f1efc5700d3
main_run,,irregular,irregular,TOY__random_clock_cell_demo,tests/benchmarks_f/TOY/random_clock_cell_demo.v,../tests/benchmarks_f/TOY/random_clock_cell_demo.v,731d5a76e6cab60ab53b9f21cc220546326f89451beb6146c997f461b8a95f28,validated,True,examples/irregular/TOY/random_clock_cell_demo.ifcn,../examples/irregular/TOY/random_clock_cell_demo.ifcn,64e303e235f9fa9d461ee4444f90f9601a3bee995e760c95436580ccb5518d4a,6678a4a195d5478a8314cb8e2c6a1ac4fde1e390d0edc5c16ae19fe2d734c2ec,ac9be220981cf1f42264b52e90e0ba349ca01c1e21ba6d1f1829ee4b28a749bf,6,8,48,225,passed,equivalent,16,passed,passed_exhaustive,Bistable,exhaustive,16,16,8,128,2,3,0.5,12480,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__random_clock_cell_demo/candidate_000012/audit.json,05e13fb4dcb1ee167dc0848030864dd1686a69a1df9aed37d6b27d3f63086642,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,0d39945bcd1392c898cf947fe55b431f062cc87085c0f263dda485f58fefdf78
main_run,,irregular,irregular,TOY__t,tests/benchmarks_f/TOY/t.v,../tests/benchmarks_f/TOY/t.v,65580cb4a769d403f1955b0e20dd0992cbabe70951d7e5b3c2965cfc34bde2f9,validated,True,examples/irregular/TOY/t.ifcn,../examples/irregular/TOY/t.ifcn,fe570bd836d8e4fa9bd8108d4aa9747b0cd7e3fde579bfb0eb489ac29b9a3080,99c525544e6c9932d9824dd6d1ac86bfed1dd4ba6d3cfcad9328ef5cc1f7651a,8d93c922b7c5547259b53816b0360f42643a39ff4375061d83f090810247ed5a,8,11,88,355,passed,equivalent,32,passed,passed_exhaustive,Bistable,exhaustive,32,32,8,128,2,3,0.5,24960,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__t/candidate_000015/audit.json,f0692080b48ff33816b5f69431062747b1889827cbc5d3859f675deb5405391e,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,9ea1f58664c77bf4a87368b1378e3c466512f2af0410eb247dd8bae084545b00
main_run,,irregular,irregular,TOY__xnor2,tests/benchmarks_f/TOY/xnor2.v,../tests/benchmarks_f/TOY/xnor2.v,a3d96c67b447e43a703871aff932b89d9f08699b5b7e50d4360b9cf64c085464,validated,True,examples/irregular/TOY/xnor2.ifcn,../examples/irregular/TOY/xnor2.ifcn,96b85352465cb2574d33f7a68e5d63a2aaa1a0a9249d0d2b763db630bc54f713,70a774472068aa33b9b73990d3abfa171555d5b0c200a39370ff15c85bac4e26,3abf1ebe837cc61d663f704f50aabfed60f97bfb32796f6c5b451b43a3617bb7,5,4,20,117,passed,equivalent,4,passed,passed_exhaustive,Bistable,exhaustive,4,4,8,128,2,3,0.5,1560,,historical_current_mapper_revalidation,True,output/historical-minima-remapped/cases/TOY__xnor2/result.json,4394378987f096907a7a5178ef2dc750305ec9392aa2d5392cd88c7f75513c26,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,b820df2d20a5f86da6c1f7b7ad9236d7c8a41d1172713c1c6a2df65acd582769
main_run,,irregular,irregular,TOY__xnor2_source_generate__xnor2_source,tests/benchmarks_f/TOY/xnor2_source_generate/xnor2_source.v,../tests/benchmarks_f/TOY/xnor2_source_generate/xnor2_source.v,897155e498555c724932efc3b18447f0820dab8887feda40908dc0fd5d22045a,validated,True,examples/irregular/TOY/xnor2_source_generate/xnor2_source.ifcn,../examples/irregular/TOY/xnor2_source_generate/xnor2_source.ifcn,597e8cff874e92ddc529bf240b12000bf711c3c3255ff5a33975111de4f79583,70a774472068aa33b9b73990d3abfa171555d5b0c200a39370ff15c85bac4e26,3abf1ebe837cc61d663f704f50aabfed60f97bfb32796f6c5b451b43a3617bb7,5,4,20,117,passed,equivalent,4,passed,passed_exhaustive,Bistable,exhaustive,4,4,8,128,2,3,0.5,1560,,historical_current_mapper_revalidation,True,output/historical-minima-remapped/cases/TOY__xnor2_source_generate__xnor2_source/result.json,5a97bbe4839f755901d8c8b7dd84c00d357b01a7ef81d8c0c6c920d51f1bcefb,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,8456183367b176d3f7de108a382e17a856540b0d46ce4c3cb6400d65ca58b62e
main_run,,irregular,irregular,TOY__xor2,tests/benchmarks_f/TOY/xor2.v,../tests/benchmarks_f/TOY/xor2.v,a609d8a0cfc61fb3d9e0c5c545009994ee3ec795a533ac3786d8a523d3ed80bf,validated,True,examples/irregular/TOY/xor2.ifcn,../examples/irregular/TOY/xor2.ifcn,8ee8925d837234e0f31e6db9fba7c03c181cc91cd3e968f2113c4bb9d22a0a49,2fec35646e1787b8eb2c420bc5d65f78c85b190c4a84b41ea300820ceddfcf55,edae47f7ca1a939b61ad4fc5602c98e9848c7bbcc92306be01d166d4caad5446,3,4,12,80,passed,equivalent,4,passed,passed_exhaustive,Bistable,exhaustive,4,4,8,128,2,3,0.5,1560,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__xor2/candidate_000026/audit.json,e6cabc59b4415af592de3178b6edd76e88ced9b092a1f274caf18c121046a41c,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,0103ccd295d99d94f58155f1a29b2f415ee489f4da215ce1f8f69ced08bb2944
main_run,,irregular,irregular,TOY__xor2_demo,tests/benchmarks_f/TOY/xor2_demo.v,../tests/benchmarks_f/TOY/xor2_demo.v,32b26243fc74b77e30b9c28ff515ed13cdd62c1035fab1066f32671606f5da9e,validated,True,examples/irregular/TOY/xor2_demo.ifcn,../examples/irregular/TOY/xor2_demo.ifcn,735dc9b6d5856e9f5e2e3d796cfd5784d6b518af3c9b7170b55d7a087bff2782,fae0055a0cfbefa724f8367afdefcfadb96a86a5f56dac622d1299bd68803f41,6af6684a342fa5845845b5ddfc0b48f6a4d8e4baab79591819052d7070a72bbf,3,4,12,80,passed,equivalent,4,passed,passed_exhaustive,Bistable,exhaustive,4,4,8,128,2,3,0.5,1560,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__xor2_demo/candidate_000026/audit.json,286c5f72586b013eb6bfe8078d3c707cb54ece4e2a621d94b4351786b25b7f3a,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,ac74c09ef4fccb0896d34befe97ec873e5fdae1d7afd406c3b7c93e65661673c
main_run,,irregular,irregular,TOY__xor2_source_generate__xor2_source,tests/benchmarks_f/TOY/xor2_source_generate/xor2_source.v,../tests/benchmarks_f/TOY/xor2_source_generate/xor2_source.v,4a4c0921bbb4cf4dc14917d591c1ef974bc0e0922a47906c7ff4676a47a4d4f0,validated,True,examples/irregular/TOY/xor2_source_generate/xor2_source.ifcn,../examples/irregular/TOY/xor2_source_generate/xor2_source.ifcn,797c4a5e46ecce6872ee7222c542e0c2dccfbd1a8b522d1bc0196b73d41b300c,7a8ec6cb39d218a81f9bd88fb4e6d4e103b2e1202609ce36b4aeb9a61f01a92c,edae47f7ca1a939b61ad4fc5602c98e9848c7bbcc92306be01d166d4caad5446,3,4,12,80,passed,equivalent,4,passed,passed_exhaustive,Bistable,exhaustive,4,4,8,128,2,3,0.5,1560,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/TOY__xor2_source_generate__xor2_source/candidate_000026/audit.json,b0da47a2993d609eaedaaabfb5fcf4e6b8193d79e90215febcfb78da4a21ef1c,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,40b94509c55355e100079e3b60572bc2d48d9b7227e2a401d0dc5997a4031093
main_run,,irregular,irregular,TOY__xor5R,tests/benchmarks_f/TOY/xor5R.v,../tests/benchmarks_f/TOY/xor5R.v,8139d222736c073dccf0a16e6f711dc05e3a3912e283f8a21c082a068b15661f,validated,True,examples/irregular/TOY/xor5R.ifcn,../examples/irregular/TOY/xor5R.ifcn,5fccfee500510eac0199632c2734a05b9c0c97ce7dbb3c8a6ab361bde24f16dd,42cd30edbee05d66ede4193a5a2f5e59133f1b669ab2f6b2371a57ecdc0fd5a0,96536b0cc7ae757c885b6ffdd9d966bd2fa2dd5556530de5a35e954c3135412e,18,54,972,2318,passed,equivalent,32,passed,passed_exhaustive,Bistable,exhaustive,32,32,12,128,2,3,0.5,12480,,finite_D4_supplement,True,output/irregular-symmetry-toy/cases/TOY__xor5R/base_01/reflect_x/audit.json,9f6b72980bbf850c4ff3c4b3d80e37014645165091035305b15474d28b6e4dad,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,92686d1091dd5f14ad4e0379b41050eb5b0fa112fe08c267510b2b8615d3c958
main_run,,irregular,irregular,MAJ__1bitAdderAOIG,tests/benchmarks_f/MAJ/1bitAdderAOIG.v,../tests/benchmarks_f/MAJ/1bitAdderAOIG.v,a6d4f3c6597e11f51d2b03232e2c33ff473ecaf71f76500cd60b37cdc1aaf73d,validated,True,examples/irregular/MAJ/1bitAdderAOIG.ifcn,../examples/irregular/MAJ/1bitAdderAOIG.ifcn,a198943181b9ed4cb9da4262834b7872635a742aacdfb286ac9ed9a979aa2388,15aee70b4fbb42ee04befd61538033d96564846eb99c8f359a74dbd49e47195f,8ff86eda29d7b86a4d10f2f6876ff2d61f9acccdccf505edd7339690c55789ea,6,17,102,459,passed,equivalent,8,passed,passed_exhaustive,Bistable,exhaustive,8,8,8,128,2,3,0.5,6240,,historical_current_mapper_revalidation,True,output/historical-minima-remapped/cases/MAJ__1bitAdderAOIG/result.json,24b432fcfd2a976f40f8c2d6f686f13e89b077791ab07ea94980c95bda2f5de9,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,52fbc33bc766ca98f65321357f92b74e9dc5f7845f9f7fb17d2e49155c419711
main_run,,irregular,irregular,MAJ__1bitAdderMaj,tests/benchmarks_f/MAJ/1bitAdderMaj.v,../tests/benchmarks_f/MAJ/1bitAdderMaj.v,8f995112d35bcad1c01fe60e170337739452139dc75984b67ea44493a644fd17,validated,True,examples/irregular/MAJ/1bitAdderMaj.ifcn,../examples/irregular/MAJ/1bitAdderMaj.ifcn,f33d6623d893c0bd832232e011888bcb8753a8f526bba7375146d7a340671d5c,cf02a16b5047a70d5524eed5500dfa1fcbb41c08696915972ddff5a33ba3c24e,3cf4fab0a77b936fa23709aea8abd054ffc20b5bba6e4f2b2b38dcee0807bdd6,3,5,15,64,passed,equivalent,8,passed,passed_exhaustive,Bistable,exhaustive,8,8,8,128,2,3,0.5,3120,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__1bitAdderMaj/candidate_000010/audit.json,e68deea55762420a81400d4e036bc4be4f1c6641b2df1ace2353b1e07bbcb4a9,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,29e810bdb4c3af6f1a926d4e7e3e01314d034e0196b4adf7e1ac82c040738ccd
main_run,,irregular,irregular,MAJ__1bitAdderMaj_source_generate__1bitAdderMaj_source,tests/benchmarks_f/MAJ/1bitAdderMaj_source_generate/1bitAdderMaj_source.v,../tests/benchmarks_f/MAJ/1bitAdderMaj_source_generate/1bitAdderMaj_source.v,8f995112d35bcad1c01fe60e170337739452139dc75984b67ea44493a644fd17,validated,True,examples/irregular/MAJ/1bitAdderMaj_source_generate/1bitAdderMaj_source.ifcn,../examples/irregular/MAJ/1bitAdderMaj_source_generate/1bitAdderMaj_source.ifcn,69df9a23129ba0edd2052a19501f7edbd331a8d1f6d99c7355de96f913e22bde,cf02a16b5047a70d5524eed5500dfa1fcbb41c08696915972ddff5a33ba3c24e,3cf4fab0a77b936fa23709aea8abd054ffc20b5bba6e4f2b2b38dcee0807bdd6,3,5,15,64,passed,equivalent,8,passed,passed_exhaustive,Bistable,exhaustive,8,8,8,128,2,3,0.5,3120,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__1bitAdderMaj/candidate_000010/audit.json,e68deea55762420a81400d4e036bc4be4f1c6641b2df1ace2353b1e07bbcb4a9,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,cb997f35394b1eb022b5131e07c375b73f8fb7ca0d047aed89317d4bc3db55c0
main_run,,irregular,irregular,MAJ__RCA2,tests/benchmarks_f/MAJ/RCA2.v,../tests/benchmarks_f/MAJ/RCA2.v,e1f17beefdf044a3e871e22fe5c7d69c53c062b89159ea02691afce2a0ce7a1c,validated,True,examples/irregular/MAJ/RCA2.ifcn,../examples/irregular/MAJ/RCA2.ifcn,cceba425ec0e7b224f962c12c3a2e6953df8db0ed02882e9d8634fc2099ba62f,822dff4b621c4ce623821a60c6d36b7fc9a409d8cc3576bd957f9bbde7bed877,37a1ed2dfe48c67aa84cd43af96d19b62eb3491623e5a9751eafa4d8a38c0327,23,34,782,1775,passed,equivalent,32,passed,passed_exhaustive,Bistable,exhaustive,32,32,11,128,2,3,0.5,37440,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__RCA2/candidate_000001/audit.json,71a49721d817a57c987d051db3b9c4ddf9ae31dd1c6c0be9f8736f7c80792273,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,538b5496467dcb71a083e04c0f8a2c429613aecd6ae764510116144e171f03b0
main_run,,irregular,irregular,MAJ__clpl,tests/benchmarks_f/MAJ/clpl.v,../tests/benchmarks_f/MAJ/clpl.v,413a6667f25ac44437f4e8417a2613f7f982fbdc048c234a610e8e2789280f10,validated,True,examples/irregular/MAJ/clpl.ifcn,../examples/irregular/MAJ/clpl.ifcn,640c76f474fb5ff47f555866b9e016a02aa70748ad91f8286ce31646d7a6d0b5,7ea93c737c7f20290388a03795683cbb876de1cbcd141144997f84fc2d1e2f42,8384e9eb3a83003dc6ef1df20e5c0ed6c28d3e9b943449b4aba1838a206454a0,16,11,176,607,passed,equivalent,2048,passed,passed_sampled,Bistable,sampled,32,2048,8,128,2,3,0.5,62400,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__clpl/candidate_000007/audit.json,395c0e67b7895e5c4e9916d2052ef3f05cf53cd9a796f467015b224fbee3d0f1,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,49b40c3f1eb85af5937e6363be3b0a2da712c18781ac9eb464e7260cf769db64
main_run,,irregular,irregular,MAJ__mux41,tests/benchmarks_f/MAJ/mux41.v,../tests/benchmarks_f/MAJ/mux41.v,2da05a54681583edbf4ed79a2d782b1feaa92e48256afaeb9a1af1ae356f4363,validated,True,examples/irregular/MAJ/mux41__drc_only.ifcn,../examples/irregular/MAJ/mux41__drc_only.ifcn,c1fb3b3a6aa25bfbbeaf4a38be196554bc9e6656fd84160966328127725dd78f,4b59af246ea811f83ce1127a9f756fe7986d7ef4bd3bf5436d7f14e785259665,0965085615566eada4927e80a611df3f47fa8ef56a1e32158c5957adc21ce328,16,29,464,1062,passed,equivalent,64,passed,failed,Bistable,sampled,32,64,8,128,2,3,0.5,12480,,current_default_DRC_only,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__mux41/selection.json,927ca0bc703e0e46b8c08c7932af778254c7e63cab9a67b4b45b777c020ed0f2,Recorded settled physical truth failure,"Minimum DRC-valid area/cells/route length in current recorded candidates; physical failure explicitly retained; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,6851e78e2f7ad28855112e623143ab4082c7b689280f7532e73a30f1c5523573
main_run,,irregular,irregular,MAJ__newtag,tests/benchmarks_f/MAJ/newtag.v,../tests/benchmarks_f/MAJ/newtag.v,613a90023cfe8bb4e1f0e25170a12def7f3e5ec9bd1cae4035d085e9ad37ddea,validated,True,examples/irregular/MAJ/newtag.ifcn,../examples/irregular/MAJ/newtag.ifcn,a71367be77825344917563d419d3728c0b32225f079ae414c65fb937fd920d5b,d6014da2d8d098bce8945189b9435c7fa5aba8e0e3182651470ee6999ed3787e,abc05dfdbac33e6cad21ec91f41741b45217152029d48f2468e383337ece4525,10,13,130,403,passed,equivalent,256,passed,passed_sampled,Bistable,sampled,32,256,8,128,2,3,0.5,12480,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__newtag/candidate_000014/audit.json,0d86859d79eb5d727dce675b0bb75964437fe8b7aa33e853b4e0bac6a8b75511,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,27b8523f23c38caf7e178cfb41da994e0cb0e40e4bd004b2d0f500bd74e5620e
